,Unnamed: 0,LocationAbbr,DataSource,DataValueUnit,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Year
223,25911,AL,NVSS,"cases per 100,000",5.3,5.3,3.9,7.1,DIA,DIA04,CRDRATE,AGE,AGE65P,2019
224,25935,AK,BRFSS,%,16.4,16.4,12.9,20.6,DIA,DIA01,CRDPREV,AGE,AGE65P,2019
225,25978,AL,NVSS,"cases per 100,000",2.0,2.0,1.6,2.4,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2019
226,25985,AZ,NVSS,"cases per 100,000",97.3,97.3,84.7,109.9,DIA,DIA03,AGEADJRATE,RACE,BLK,2019
227,26036,AR,NVSS,Number,27.0,27.0,,,DIA,DIA04,NMBR,SEX,SEXF,2019
228,26080,AL,BRFSS,%,17.3,17.3,15.4,19.4,DIA,DIA01,CRDPREV,RACE,BLK,2019
229,26105,AL,BRFSS,%,13.8,13.8,12.7,15.1,DIA,DIA01,CRDPREV,SEX,SEXF,2019
230,26171,AL,BRFSS,%,12.4,12.4,11.5,13.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2019
231,26190,AZ,NVSS,"cases per 100,000",1.6,1.6,1.2,2.1,DIA,DIA04,CRDRATE,SEX,SEXM,2019
232,26314,AR,NVSS,"cases per 100,000",102.9,102.9,95.6,110.1,DIA,DIA03,CRDRATE,AGE,AGE4564,2019
233,26334,AZ,NVSS,Number,50.0,50.0,,,DIA,DIA04,NMBR,AGE,AGE4564,2019
234,26343,AL,NVSS,"cases per 100,000",46.2,46.2,44.2,48.2,DIA,DIA03,AGEADJRATE,RACE,WHT,2019
235,26352,AZ,NVSS,Number,35.0,35.0,,,DIA,DIA04,NMBR,AGE,AGE65P,2019
236,26455,AK,NVSS,Number,126.0,126.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
237,26476,AR,BRFSS,%,11.2,11.2,10.0,12.4,DIA,DIA01,AGEADJPREV,RACE,WHT,2019
238,26632,CO,NVSS,"cases per 100,000",57.2,57.2,54.7,59.8,DIA,DIA03,AGEADJRATE,SEX,SEXF,2019
239,26691,CO,NVSS,Number,63.0,63.0,,,DIA,DIA04,NMBR,RACE,WHT,2019
240,26693,DC,NVSS,"cases per 100,000",63.6,63.6,55.5,71.8,DIA,DIA03,AGEADJRATE,SEX,SEXF,2019
241,26824,GA,BRFSS,%,11.3,11.3,10.2,12.6,DIA,DIA01,CRDPREV,RACE,WHT,2019
242,26829,CA,BRFSS,%,13.9,13.9,12.5,15.4,DIA,DIA01,CRDPREV,AGE,AGE4564,2019
243,26850,DE,BRFSS,%,11.7,11.7,10.0,13.7,DIA,DIA01,CRDPREV,SEX,SEXF,2019
244,26871,DE,NVSS,"cases per 100,000",54.7,54.7,48.2,61.1,DIA,DIA03,CRDRATE,SEX,SEXF,2019
245,26889,GA,NVSS,Number,4364.0,4364.0,,,DIA,DIA03,NMBR,RACE,WHT,2019
246,26906,DE,NVSS,Number,147.0,147.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2019
247,26937,CA,NVSS,"cases per 100,000",436.2,436.2,430.8,441.5,DIA,DIA03,CRDRATE,AGE,AGE65P,2019
248,26966,FL,NVSS,"cases per 100,000",68.1,68.1,66.8,69.5,DIA,DIA03,AGEADJRATE,SEX,SEXM,2019
249,27005,CA,NVSS,Number,62.0,62.0,,,DIA,DIA04,NMBR,RACE,BLK,2019
250,27011,CT,NVSS,"cases per 100,000",18.7,18.7,11.6,28.6,DIA,DIA03,AGEADJRATE,RACE,ASN,2019
251,27067,CT,BRFSS,%,11.6,11.6,7.1,18.2,DIA,DIA01,AGEADJPREV,RACE,ASN,2019
252,27083,FL,NVSS,"cases per 100,000",1.5,1.5,1.2,1.7,DIA,DIA04,CRDRATE,RACE,WHT,2019
253,27085,FL,NVSS,Number,267.0,267.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2019
254,27105,GA,BRFSS,%,4.0,4.0,3.0,5.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
255,27144,CO,NVSS,"cases per 100,000",1.6,1.6,1.2,2.1,DIA,DIA04,CRDRATE,RACE,WHT,2019
256,27174,FL,NVSS,"cases per 100,000",84.7,84.7,81.6,87.8,DIA,DIA03,CRDRATE,RACE,BLK,2019
257,27175,CT,NVSS,Number,1719.0,1719.0,,,DIA,DIA03,NMBR,RACE,WHT,2019
258,27247,FL,NVSS,"cases per 100,000",50.5,50.5,49.5,51.5,DIA,DIA03,AGEADJRATE,RACE,WHT,2019
259,27261,DE,BRFSS,%,24.8,24.8,21.7,28.3,DIA,DIA01,CRDPREV,AGE,AGE65P,2019
260,27282,GU,BRFSS,%,9.1,9.1,6.8,12.2,DIA,DIA01,CRDPREV,RACE,ASN,2019
261,27285,CA,NVSS,Number,102.0,102.0,,,DIA,DIA04,NMBR,AGE,AGE0_44,2019
262,27343,DE,NVSS,Number,665.0,665.0,,,DIA,DIA03,NMBR,OVERALL,OVR,2019
263,27378,CA,NVSS,"cases per 100,000",1.1,1.1,1.0,1.2,DIA,DIA04,AGEADJRATE,SEX,SEXF,2019
264,27435,GA,NVSS,"cases per 100,000",4.1,4.1,3.6,4.6,DIA,DIA03,CRDRATE,AGE,AGE0_44,2019
265,27469,CA,NVSS,Number,14303.0,14303.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
266,27475,CO,BRFSS,%,6.6,6.6,6.1,7.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2019
267,27489,DC,NVSS,Number,262.0,262.0,,,DIA,DIA03,NMBR,SEX,SEXM,2019
268,27490,GA,NVSS,Number,82.0,82.0,,,DIA,DIA04,NMBR,SEX,SEXM,2019
269,27526,CO,NVSS,Number,3209.0,3209.0,,,DIA,DIA03,NMBR,RACE,WHT,2019
270,27561,CA,NVSS,"cases per 100,000",1.2,1.2,1.0,1.3,DIA,DIA04,CRDRATE,RACE,HIS,2019
271,27609,CO,PRAMS,%,6.2,6.2,4.5,8.5,DIA,DIA02,CRDPREV,RACE,WHT,2019
272,27642,GA,BRFSS,%,7.2,7.2,4.7,11.1,DIA,DIA01,CRDPREV,RACE,HIS,2019
273,27735,FL,BRFSS,%,2.3,2.3,1.8,3.0,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
274,27744,GA,NVSS,Number,4086.0,4086.0,,,DIA,DIA03,NMBR,SEX,SEXM,2019
275,27775,DE,NVSS,Number,390.0,390.0,,,DIA,DIA03,NMBR,SEX,SEXM,2019
276,27795,CA,BRFSS,%,12.4,12.4,11.3,13.6,DIA,DIA01,CRDPREV,RACE,HIS,2019
277,27842,CO,NVSS,"cases per 100,000",126.0,126.0,92.6,167.5,DIA,DIA03,CRDRATE,RACE,AIAN,2019
278,27866,FL,BRFSS,%,11.0,11.0,8.8,13.7,DIA,DIA01,AGEADJPREV,RACE,HIS,2019
279,27871,CA,NVSS,Number,9159.0,9159.0,,,DIA,DIA03,NMBR,RACE,HIS,2019
280,27955,FL,NVSS,"cases per 100,000",1.4,1.4,1.2,1.6,DIA,DIA04,AGEADJRATE,SEX,SEXM,2019
281,27999,GU,BRFSS,%,11.7,11.7,10.1,13.6,DIA,DIA01,CRDPREV,OVERALL,OVR,2019
282,28000,GA,NVSS,"cases per 100,000",1.2,1.2,0.9,1.5,DIA,DIA04,CRDRATE,SEX,SEXF,2019
283,28007,GU,BRFSS,%,4.1,4.1,2.9,5.9,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
284,28189,FL,BRFSS,%,10.7,10.7,9.5,12.0,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
285,28199,GA,PRAMS,%,24.5,24.5,15.7,36.2,DIA,DIA02,CRDPREV,RACE,HIS,2019
286,28225,CT,BRFSS,%,8.4,8.4,7.6,9.1,DIA,DIA01,CRDPREV,RACE,WHT,2019
287,28228,FL,BRFSS,%,16.0,16.0,13.1,19.4,DIA,DIA01,CRDPREV,RACE,BLK,2019
288,28249,CO,NVSS,"cases per 100,000",116.7,116.7,108.4,124.9,DIA,DIA03,AGEADJRATE,RACE,HIS,2019
289,28265,DE,NVSS,Number,463.0,463.0,,,DIA,DIA03,NMBR,RACE,WHT,2019
290,28271,CO,BRFSS,%,9.7,9.7,5.7,16.0,DIA,DIA01,AGEADJPREV,RACE,MRC,2019
291,28295,GA,NVSS,"cases per 100,000",2.5,2.5,2.0,3.2,DIA,DIA04,CRDRATE,AGE,AGE4564,2019
292,28300,GA,NVSS,Number,41.0,41.0,,,DIA,DIA04,NMBR,AGE,AGE65P,2019
293,28308,GA,NVSS,"cases per 100,000",1.1,1.1,0.8,1.4,DIA,DIA04,AGEADJRATE,SEX,SEXF,2019
294,28329,CO,NVSS,"cases per 100,000",1.4,1.4,1.1,1.7,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2019
295,28333,FL,NVSS,"cases per 100,000",46.2,46.2,44.5,48.0,DIA,DIA03,CRDRATE,RACE,HIS,2019
296,28359,GA,NVSS,"cases per 100,000",1.8,1.8,1.4,2.4,DIA,DIA04,CRDRATE,RACE,BLK,2019
297,28390,CT,BRFSS,%,9.6,9.6,8.9,10.3,DIA,DIA01,CRDPREV,OVERALL,OVR,2019
298,28409,DC,PRAMS,%,5.0,5.0,3.3,7.5,DIA,DIA02,CRDPREV,OVERALL,OVR,2019
299,28422,FL,NVSS,"cases per 100,000",1.9,1.9,1.4,2.4,DIA,DIA04,AGEADJRATE,RACE,BLK,2019
300,28430,CO,BRFSS,%,2.2,2.2,1.6,2.9,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
301,28451,CT,BRFSS,%,6.4,6.4,5.7,7.1,DIA,DIA01,AGEADJPREV,RACE,WHT,2019
302,28453,FL,NVSS,"cases per 100,000",80.7,80.7,79.5,81.9,DIA,DIA03,CRDRATE,OVERALL,OVR,2019
303,28493,DE,PRAMS,%,9.8,9.8,6.1,15.4,DIA,DIA02,CRDPREV,RACE,BLK,2019
304,28496,DE,BRFSS,%,17.5,17.5,13.7,22.2,DIA,DIA01,CRDPREV,RACE,BLK,2019
305,28530,CA,NVSS,"cases per 100,000",28.3,28.3,25.1,31.4,DIA,DIA03,CRDRATE,RACE,MRC,2019
306,28540,CO,NVSS,Number,1953.0,1953.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
307,28548,DC,NVSS,"cases per 100,000",392.7,392.7,351.1,434.3,DIA,DIA03,CRDRATE,AGE,AGE65P,2019
308,28559,CO,BRFSS,%,7.1,7.1,6.3,8.0,DIA,DIA01,CRDPREV,SEX,SEXM,2019
309,28580,CO,BRFSS,%,9.7,9.7,6.4,14.6,DIA,DIA01,CRDPREV,RACE,BLK,2019
310,28584,DE,PRAMS,%,12.5,12.5,9.8,15.8,DIA,DIA02,CRDPREV,RACE,WHT,2019
311,28602,CO,NVSS,"cases per 100,000",3.1,3.1,2.5,3.6,DIA,DIA03,CRDRATE,AGE,AGE0_44,2019
312,28626,CT,BRFSS,%,9.3,9.3,8.3,10.4,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
313,28663,CA,NVSS,"cases per 100,000",4.5,4.5,4.0,5.1,DIA,DIA04,CRDRATE,AGE,AGE65P,2019
314,28727,GU,BRFSS,%,14.1,14.1,8.9,21.6,DIA,DIA01,CRDPREV,RACE,MRC,2019
315,28770,CA,NVSS,"cases per 100,000",121.7,121.7,105.7,137.8,DIA,DIA03,AGEADJRATE,RACE,AIAN,2019
316,28787,FL,NVSS,"cases per 100,000",1.9,1.9,1.4,2.4,DIA,DIA04,CRDRATE,RACE,BLK,2019
317,28808,CT,NVSS,"cases per 100,000",61.6,61.6,59.0,64.2,DIA,DIA03,CRDRATE,OVERALL,OVR,2019
318,28816,CO,NVSS,"cases per 100,000",155.8,155.8,137.0,174.6,DIA,DIA03,AGEADJRATE,RACE,BLK,2019
319,28842,GA,BRFSS,%,9.5,9.5,8.4,10.6,DIA,DIA01,AGEADJPREV,RACE,WHT,2019
320,28850,CT,NVSS,Number,186.0,186.0,,,DIA,DIA03,NMBR,RACE,HIS,2019
321,28865,CT,NVSS,"cases per 100,000",41.7,41.7,39.7,43.7,DIA,DIA03,AGEADJRATE,RACE,WHT,2019
322,28881,CT,NVSS,"cases per 100,000",2.2,2.2,1.4,3.4,DIA,DIA04,CRDRATE,AGE,AGE4564,2019
323,28885,DC,BRFSS,%,9.5,9.5,8.4,10.7,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2019
324,28909,CA,BRFSS,%,6.0,6.0,5.4,6.8,DIA,DIA01,AGEADJPREV,RACE,WHT,2019
325,28963,CT,NVSS,Number,28.0,28.0,,,DIA,DIA04,NMBR,SEX,SEXM,2019
326,28991,CT,NVSS,Number,1200.0,1200.0,,,DIA,DIA03,NMBR,SEX,SEXM,2019
327,29001,FL,PRAMS,%,10.3,10.3,7.7,13.6,DIA,DIA02,CRDPREV,RACE,BLK,2019
328,29004,DE,BRFSS,%,12.5,12.5,10.6,14.6,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
329,29008,FL,BRFSS,%,8.4,8.4,7.5,9.5,DIA,DIA01,AGEADJPREV,SEX,SEXF,2019
330,29017,GA,PRAMS,%,10.2,10.2,7.8,13.2,DIA,DIA02,CRDPREV,OVERALL,OVR,2019
331,29064,FL,NVSS,"cases per 100,000",101.2,101.2,99.4,103.1,DIA,DIA03,CRDRATE,RACE,WHT,2019
332,29103,FL,NVSS,Number,2619.0,2619.0,,,DIA,DIA03,NMBR,RACE,HIS,2019
333,29128,CO,NVSS,"cases per 100,000",1.7,1.7,1.2,2.2,DIA,DIA04,CRDRATE,SEX,SEXM,2019
334,29135,CA,NVSS,"cases per 100,000",69.0,69.0,67.3,70.6,DIA,DIA03,CRDRATE,AGE,AGE4564,2019
335,29201,CA,NVSS,"cases per 100,000",72.0,72.0,70.8,73.2,DIA,DIA03,CRDRATE,SEX,SEXF,2019
336,29252,DC,NVSS,"cases per 100,000",121.9,121.9,110.4,133.3,DIA,DIA03,AGEADJRATE,RACE,BLK,2019
337,29276,GA,NVSS,Number,99.0,99.0,,,DIA,DIA03,NMBR,RACE,ASN,2019
338,29307,GU,BRFSS,%,15.0,15.0,12.1,18.4,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
339,29338,CO,NVSS,"cases per 100,000",1.4,1.4,1.0,1.8,DIA,DIA04,AGEADJRATE,RACE,WHT,2019
340,29348,FL,NVSS,"cases per 100,000",23.8,23.8,14.5,36.7,DIA,DIA03,AGEADJRATE,RACE,AIAN,2019
341,29379,FL,NVSS,Number,365.0,365.0,,,DIA,DIA03,NMBR,AGE,AGE0_44,2019
342,29418,CA,NVSS,Number,266.0,266.0,,,DIA,DIA04,NMBR,RACE,WHT,2019
343,29564,CT,NVSS,Number,410.0,410.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2019
344,29565,CA,NVSS,"cases per 100,000",57.9,57.9,56.2,59.7,DIA,DIA03,AGEADJRATE,RACE,ASN,2019
345,29617,GA,NVSS,"cases per 100,000",70.4,70.4,68.8,72.0,DIA,DIA03,CRDRATE,OVERALL,OVR,2019
346,29630,FL,NVSS,"cases per 100,000",65.8,65.8,64.3,67.3,DIA,DIA03,CRDRATE,SEX,SEXF,2019
347,29663,FL,NVSS,"cases per 100,000",0.6,0.6,0.4,0.8,DIA,DIA04,AGEADJRATE,RACE,HIS,2019
348,29667,FL,NVSS,Number,102.0,102.0,,,DIA,DIA04,NMBR,AGE,AGE4564,2019
349,29723,CA,BRFSS,%,10.2,10.2,9.4,11.2,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
350,29724,CT,NVSS,"cases per 100,000",71.6,71.6,62.9,80.2,DIA,DIA03,CRDRATE,RACE,BLK,2019
351,29740,DC,NVSS,"cases per 100,000",11.7,11.7,8.0,16.6,DIA,DIA03,CRDRATE,RACE,WHT,2019
352,29776,CO,NVSS,Number,3508.0,3508.0,,,DIA,DIA03,NMBR,AGE,AGE65P,2019
353,29849,DC,PRAMS,%,9.8,9.8,4.9,18.8,DIA,DIA02,CRDPREV,RACE,HIS,2019
354,29899,GA,BRFSS,%,13.6,13.6,8.0,22.3,DIA,DIA01,AGEADJPREV,RACE,MRC,2019
355,29962,FL,NVSS,Number,7228.0,7228.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
356,29965,GU,BRFSS,%,13.2,13.2,10.7,16.3,DIA,DIA01,CRDPREV,SEX,SEXM,2019
357,29974,FL,PRAMS,%,10.7,10.7,7.2,15.7,DIA,DIA02,CRDPREV,RACE,WHT,2019
358,29975,DE,NVSS,"cases per 100,000",263.1,263.1,240.0,286.2,DIA,DIA03,CRDRATE,AGE,AGE65P,2019
359,30133,CT,NVSS,"cases per 100,000",44.4,44.4,42.5,46.3,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2019
360,30137,GA,BRFSS,%,11.9,11.9,10.6,13.4,DIA,DIA01,AGEADJPREV,SEX,SEXF,2019
361,30211,FL,NVSS,"cases per 100,000",34.3,34.3,29.7,38.9,DIA,DIA03,AGEADJRATE,RACE,ASN,2019
362,30244,CA,NVSS,Number,183.0,183.0,,,DIA,DIA04,NMBR,RACE,HIS,2019
363,30264,CO,PRAMS,%,7.4,7.4,5.8,9.5,DIA,DIA02,CRDPREV,OVERALL,OVR,2019
364,30299,FL,BRFSS,%,8.0,8.0,7.3,8.8,DIA,DIA01,AGEADJPREV,RACE,WHT,2019
365,30302,CA,BRFSS,%,14.4,14.4,11.1,18.6,DIA,DIA01,CRDPREV,RACE,BLK,2019
366,30343,DE,BRFSS,%,9.8,9.8,8.3,11.6,DIA,DIA01,AGEADJPREV,SEX,SEXF,2019
367,30357,GA,NVSS,Number,2839.0,2839.0,,,DIA,DIA03,NMBR,RACE,BLK,2019
368,30359,CT,NVSS,"cases per 100,000",57.1,57.1,53.8,60.4,DIA,DIA03,AGEADJRATE,SEX,SEXM,2019
369,30377,CT,NVSS,Number,22.0,22.0,,,DIA,DIA03,NMBR,RACE,ASN,2019
370,30388,CA,NVSS,"cases per 100,000",143.2,143.2,138.3,148.2,DIA,DIA03,CRDRATE,RACE,BLK,2019
371,30392,GA,NVSS,Number,3387.0,3387.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
372,30414,CA,NVSS,Number,263.0,263.0,,,DIA,DIA04,NMBR,SEX,SEXF,2019
373,30473,CT,BRFSS,%,10.1,10.1,8.0,12.8,DIA,DIA01,CRDPREV,RACE,HIS,2019
374,30534,DC,NVSS,Number,245.0,245.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
375,30638,FL,NVSS,Number,170.0,170.0,,,DIA,DIA04,NMBR,SEX,SEXM,2019
376,30647,DC,NVSS,"cases per 100,000",104.7,104.7,88.0,121.5,DIA,DIA03,CRDRATE,AGE,AGE4564,2019
377,30702,DE,BRFSS,%,12.8,12.8,11.5,14.2,DIA,DIA01,CRDPREV,OVERALL,OVR,2019
378,30772,DE,NVSS,Number,275.0,275.0,,,DIA,DIA03,NMBR,SEX,SEXF,2019
379,30807,CT,NVSS,"cases per 100,000",53.1,53.1,45.1,61.1,DIA,DIA03,AGEADJRATE,RACE,HIS,2019
380,30871,FL,PRAMS,%,9.9,9.9,7.9,12.5,DIA,DIA02,CRDPREV,OVERALL,OVR,2019
381,30881,CA,NVSS,"cases per 100,000",2.6,2.6,2.0,3.3,DIA,DIA04,AGEADJRATE,RACE,BLK,2019
382,30935,GA,NVSS,Number,265.0,265.0,,,DIA,DIA03,NMBR,AGE,AGE0_44,2019
383,30953,FL,BRFSS,%,10.6,10.6,8.4,13.3,DIA,DIA01,CRDPREV,RACE,HIS,2019
384,30955,CA,NVSS,"cases per 100,000",58.8,58.8,57.6,60.0,DIA,DIA03,CRDRATE,RACE,HIS,2019
385,30966,CO,NVSS,"cases per 100,000",82.4,82.4,79.5,85.2,DIA,DIA03,CRDRATE,RACE,WHT,2019
386,30999,DE,BRFSS,%,10.6,10.6,6.8,16.2,DIA,DIA01,CRDPREV,RACE,HIS,2019
387,31050,CA,NVSS,Number,744.0,744.0,,,DIA,DIA03,NMBR,AGE,AGE0_44,2019
388,31111,GA,NVSS,"cases per 100,000",338.5,338.5,329.2,347.8,DIA,DIA03,CRDRATE,AGE,AGE65P,2019
389,31112,CA,BRFSS,%,7.9,7.9,5.9,10.6,DIA,DIA01,CRDPREV,RACE,ASN,2019
390,31150,CA,NVSS,"cases per 100,000",0.4,0.4,0.3,0.5,DIA,DIA04,CRDRATE,AGE,AGE0_44,2019
391,31212,CO,BRFSS,%,7.0,7.0,6.5,7.6,DIA,DIA01,CRDPREV,OVERALL,OVR,2019
392,31219,GA,NVSS,"cases per 100,000",56.9,56.9,55.2,58.6,DIA,DIA03,AGEADJRATE,RACE,WHT,2019
393,31244,DE,NVSS,Number,172.0,172.0,,,DIA,DIA03,NMBR,RACE,BLK,2019
394,31260,CA,NVSS,Number,3182.0,3182.0,,,DIA,DIA03,NMBR,RACE,BLK,2019
395,31282,CA,NVSS,Number,25464.0,25464.0,,,DIA,DIA03,NMBR,AGE,AGE65P,2019
396,31311,CO,BRFSS,%,9.3,9.3,6.3,13.6,DIA,DIA01,AGEADJPREV,RACE,BLK,2019
397,31331,CA,BRFSS,%,15.0,15.0,13.8,16.4,DIA,DIA01,AGEADJPREV,RACE,HIS,2019
398,31359,CO,NVSS,"cases per 100,000",58.9,58.9,47.2,72.7,DIA,DIA03,AGEADJRATE,RACE,ASN,2019
399,31367,CA,NVSS,"cases per 100,000",56.2,56.2,55.3,57.2,DIA,DIA03,AGEADJRATE,SEX,SEXF,2019
400,31369,CO,NVSS,"cases per 100,000",139.4,139.4,100.4,188.4,DIA,DIA03,AGEADJRATE,RACE,AIAN,2019
401,31422,FL,NVSS,"cases per 100,000",0.6,0.6,0.5,0.8,DIA,DIA04,AGEADJRATE,SEX,SEXF,2019
402,31440,FL,NVSS,"cases per 100,000",15.1,15.1,11.4,19.7,DIA,DIA03,CRDRATE,RACE,MRC,2019
403,31460,CA,NVSS,"cases per 100,000",71.7,71.7,69.5,73.9,DIA,DIA03,CRDRATE,RACE,ASN,2019
404,31525,CT,BRFSS,%,19.0,19.0,17.3,20.8,DIA,DIA01,CRDPREV,AGE,AGE65P,2019
405,31554,CA,BRFSS,%,2.6,2.6,2.1,3.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
406,31568,GA,BRFSS,%,12.8,12.8,11.4,14.3,DIA,DIA01,CRDPREV,SEX,SEXF,2019
407,31605,DC,BRFSS,%,22.8,22.8,19.6,26.4,DIA,DIA01,CRDPREV,AGE,AGE65P,2019
408,31637,DC,BRFSS,%,2.0,2.0,1.3,3.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2019
409,31669,CT,NVSS,"cases per 100,000",0.9,0.9,0.6,1.4,DIA,DIA04,AGEADJRATE,RACE,WHT,2019
410,31692,CT,NVSS,"cases per 100,000",73.1,73.1,69.7,76.6,DIA,DIA03,CRDRATE,RACE,WHT,2019
411,31748,GA,BRFSS,%,15.0,15.0,12.8,17.4,DIA,DIA01,CRDPREV,RACE,BLK,2019
412,31749,CT,NVSS,"cases per 100,000",1.1,1.1,0.8,1.5,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2019
413,31793,FL,BRFSS,%,15.8,15.8,13.2,18.7,DIA,DIA01,AGEADJPREV,RACE,BLK,2019
414,31816,GA,NVSS,Number,63.0,63.0,,,DIA,DIA04,NMBR,SEX,SEXF,2019
415,31882,CA,NVSS,"cases per 100,000",1.0,1.0,0.8,1.3,DIA,DIA04,CRDRATE,RACE,ASN,2019
416,31905,CO,NVSS,"cases per 100,000",1.1,1.1,0.8,1.6,DIA,DIA04,AGEADJRATE,SEX,SEXF,2019
417,31926,DC,NVSS,Number,507.0,507.0,,,DIA,DIA03,NMBR,OVERALL,OVR,2019
418,31941,CA,NVSS,"cases per 100,000",83.4,83.4,82.5,84.3,DIA,DIA03,CRDRATE,OVERALL,OVR,2019
419,31952,GA,NVSS,"cases per 100,000",1.2,1.2,1.0,1.5,DIA,DIA04,AGEADJRATE,RACE,WHT,2019
420,31978,CA,BRFSS,%,8.0,8.0,7.2,9.0,DIA,DIA01,CRDPREV,RACE,WHT,2019
421,31988,FL,NVSS,"cases per 100,000",1.8,1.8,1.5,2.2,DIA,DIA04,CRDRATE,AGE,AGE4564,2019
422,31994,CA,NVSS,"cases per 100,000",1.3,1.3,1.2,1.5,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2019
423,31996,DC,BRFSS,%,9.7,9.7,8.1,11.5,DIA,DIA01,AGEADJPREV,SEX,SEXM,2019
424,32004,CT,NVSS,"cases per 100,000",31.0,31.0,26.5,35.4,DIA,DIA03,CRDRATE,RACE,HIS,2019
425,32050,FL,NVSS,"cases per 100,000",52.6,52.6,51.8,53.4,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2019
426,32072,CA,NVSS,Number,315.0,315.0,,,DIA,DIA03,NMBR,RACE,MRC,2019
427,32155,GA,NVSS,Number,2073.0,2073.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2019
428,32206,CT,BRFSS,%,13.4,13.4,8.2,21.1,DIA,DIA01,AGEADJPREV,RACE,MRC,2019
429,32254,CO,BRFSS,%,7.7,7.7,4.2,13.6,DIA,DIA01,CRDPREV,RACE,MRC,2019
430,32310,GU,BRFSS,%,15.7,15.7,10.4,22.9,DIA,DIA01,AGEADJPREV,RACE,MRC,2019
431,32321,CO,NVSS,"cases per 100,000",1.5,1.5,1.2,1.8,DIA,DIA04,CRDRATE,OVERALL,OVR,2019
432,32324,GA,NVSS,"cases per 100,000",1.4,1.4,1.1,1.6,DIA,DIA04,CRDRATE,OVERALL,OVR,2019
433,32336,FL,NVSS,Number,166.0,166.0,,,DIA,DIA04,NMBR,RACE,WHT,2019
434,32347,CT,PRAMS,%,11.0,11.0,7.7,15.5,DIA,DIA02,CRDPREV,RACE,WHT,2019
435,32422,CT,BRFSS,%,10.4,10.4,9.4,11.6,DIA,DIA01,CRDPREV,SEX,SEXM,2019
436,32433,GA,BRFSS,%,24.5,24.5,22.2,26.9,DIA,DIA01,CRDPREV,AGE,AGE65P,2019
437,32438,CA,BRFSS,%,9.5,9.5,8.9,10.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2019
438,32454,CO,BRFSS,%,6.3,6.3,5.6,7.1,DIA,DIA01,AGEADJPREV,SEX,SEXF,2019
439,32543,DC,NVSS,"cases per 100,000",13.4,13.4,9.0,19.1,DIA,DIA03,AGEADJRATE,RACE,WHT,2019
440,32571,DE,NVSS,"cases per 100,000",4.0,4.0,2.5,6.1,DIA,DIA03,CRDRATE,AGE,AGE0_44,2019
441,32572,CO,NVSS,"cases per 100,000",87.7,87.7,84.3,91.1,DIA,DIA03,CRDRATE,SEX,SEXM,2019
442,32573,CA,NVSS,"cases per 100,000",1.8,1.8,1.6,2.1,DIA,DIA04,CRDRATE,RACE,WHT,2019
443,32598,GU,BRFSS,%,19.3,19.3,15.8,23.5,DIA,DIA01,CRDPREV,AGE,AGE4564,2019
444,32679,DE,NVSS,"cases per 100,000",77.1,77.1,70.1,84.1,DIA,DIA03,CRDRATE,RACE,WHT,2019
445,32752,DC,BRFSS,%,2.1,2.1,1.5,3.0,DIA,DIA01,CRDPREV,RACE,WHT,2019
446,32789,CA,NVSS,"cases per 100,000",107.9,107.9,106.2,109.6,DIA,DIA03,CRDRATE,RACE,WHT,2019
447,32790,CO,NVSS,"cases per 100,000",122.0,122.0,107.9,136.2,DIA,DIA03,CRDRATE,RACE,BLK,2019
448,32847,FL,NVSS,"cases per 100,000",1.0,1.0,0.9,1.1,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2019
